,lat,long,dissemination_area,quest,ville,codep,rta,arron,debut,mess1,q1,q2_m1,q2_m2,q2_m3,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14_m1,q14_m2,q14_m3,q15,q16,q17,q18,q19,q20,q20a,q21,q22,q23,q24,q25,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,pond
790,45.479576,-73.848489,24663040,5243,MONTREAL,H2S,H2S,4,1,1,1,1, , ,1,1,2,2,2,1,1,1,2,1,1, , , ,2,1,2,1,4,1, ,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1,0.91357010076408
791,45.579985,-73.640607,24662678,5252,MONTREAL-NORD,H1H5B1,H1H,14,1,1,2, , , , , , , , , , , , , , ,97, , ,3,2,1,4,4,1, ,2,1,2,1,1,1,3,1,1,3,2,2,2,1,2, ,0.76672607558491
792,45.5835803,-73.5421167,24663320,5259,MONTREAL,H1N,H1N,13,1,1,1,2,3, ,2,1,2,2,2,2,1,2,1,1,2, , , ,2,1,4,4,3,2,3,1,9,1,1,1,1,2,1,3,3,1,1,1,1,1,1,0.91357010076408
793,45.552069,-73.631636,24662603,5278,MONTREAL,H2M0A1,H2M,9,1,1,2, , , , , , , , , , , , , , ,4,5,13,4,4,4,1,4,1, ,1,4,1,1,2,2,4,3,3,1,2,1,1,1,2, ,0.5614779907308399
794,45.503959,-73.754003,24662987,5283,DOLLARD-DES-ORMEAUX,H8Y,H8Y,25,1,1,1,2, , ,4,1,2,2,2,2,1,1,1,1,2, , , ,3,1,4,4,4,4,0,1,9,1,2,3,3,3,1,3,3,2,1,1,2,1,3,0.81856585972332
795,45.458918,-73.583557,24661024,5303,MONTREAL,H4E1P4,H4E,5,1,1,1,5, , ,4,3,1,2,2,1,3,2,2,1,1, , , ,4,4,2,2,4,2,0,1,3,2,1,2,2,4,3,1,2,2,1,2,1,1,3,0.71318334403313
796,45.506506,-73.811107,24663014,5308,ROXBORO,H8Y1E9,H8Y,25,1,1,1,2, , ,3,1,2,2,2,2,2,2,2,1,2, , , ,3,1,3,1,4,2,0,1,4,1,1,3,3,3,1,2,1,2,1,1,1,1,2,0.81856585972332
797,45.534888,-73.68411,24662550,5314,MONTREAL,H3M2S4,H3M,9,1,1,1,3,97, ,4,4,2,2,2,1,2,1,2,1,1, , , ,3,2,2,1,4,1, ,2,1,2,1,2,2,3,1,1,1,2,2,2,1,1,3,0.76672607558491
798,45.477895,-73.613326,24660649,5328,MONTREAL,H4A3L9,H4A,11,1,1,2, , , , , , , , , , , , , , ,97, , ,2,1,4,3,2,2,2,1,6,1,1,2,2,2,1,3,2,1,1,1,1,2, ,0.91357010076408
799,45.548141,-73.647075,24660493,5329,MONTREAL,H2M1P9,H2M,9,1,1,2, , , , , , , , , , , , , , ,5, , ,3,3,4,4,2,4,0,2,2,1,1,2,2,3,2,3,3,1,2,1,1,2, ,0.81856585972332
800,45.570206,-73.595312,24660258,5339,SAINT-LEONARD,H1S2T8,H1S,15,1,1,2, , , , , , , , , , , , , , ,13, , ,4,4,1,4,4,3,0,1,9,1,1,1,1,4,3,1,3,2,1,1,1,2, ,0.5614779907308399
801,45.538568,-73.652505,24660486,5340,MONTREAL,H2N1Y5,H2N,9,1,1,2, , , , , , , , , , , , , , ,3, , ,2,1,3,2,4,1, ,2,6,1,1,2,2,2,1,2,2,2,2,1,1,2, ,0.91357010076408
802,45.493566,-73.792988,24662402,5353,DOLLARD-DES-ORMEAUX,H9B1W6,H9B,19,1,1,2, , , , , , , , , , , , , , ,4, , ,3,1,2,1,4,1, ,1,3,1,2,3,3,3,1,1,1,2,1,1,2,2, ,0.81856585972332
803,45.635327,-73.603057,24662885,5357,MONTREAL,H1E5K9,H1E,3,1,1,1,2, , ,3,4,2,2,2,2,3,1,2,1,1, , , ,4,4,4,1,3,2,0,1,9,1,1,1,1,4,3,3,1,1,1,1,1,1,2,0.5614779907308399
804,45.498712,-73.845857,24663026,5373,PIERREFONDS,H8Z2T5,H8Z,25,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,4,1,4,2,2,1,6,1,2,3,3,2,1,3,1,2,1,1,2,2, ,0.91357010076408
805,45.53457,-73.610249,24661515,5402,MONTREAL,H2S2V4,H2S,4,1,1,1,1, , ,2,4,2,2,2,2,1,2,2,1,1, , , ,1,3,4,4,2,2,1,2,2,1,1,2,2,1,2,3,3,1,2,1,1,1,1,2.30148156975812
806,45.526853,-73.690151,24660565,5413,SAINT-LAURENT,H4L5C5,H4L,27,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,4,2,4,2,0,1,4,1,1,3,3,4,3,3,2,2,1,1,1,2, ,0.5614779907308399
807,45.538187,-73.567935,24661802,5422,MONTREAL,H2H2K9,H2H,2,1,1,1,2, , ,4,4,2,2,2,2,1,1,1,1,2, , , ,3,1,4,2,4,2,0,1,6,1,1,2,2,3,1,3,2,2,1,1,1,1,3,0.81856585972332
808,45.554108,-73.59299,24661663,5440,MONTREAL,H1Y1C3,H1Y,4,1,1,1,1, , ,1,2,2,2,2,2,1,2,1,1,2, , , ,3,1,4,2,4,2,0,1,9,1,1,2,2,3,1,3,2,2,1,1,1,1,1,0.81856585972332
809,45.499428,-73.620618,24661337,5445,MONTREAL,H3T1L7,H3T,11,1,1,2, , , , , , , , , , , , , , ,3, , ,3,1,4,1,4,3,0,1,5,1,1,2,2,3,1,3,1,2,1,1,1,2, ,0.81856585972332
810,45.451878,-73.83578,,5473,MONTREAL,H9R,H9R,22,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,4,4,2,2,1,1,6,1,2,3,3,2,1,3,3,1,1,1,2,2, ,0.91357010076408
811,45.505077,-73.674872,24660595,5501,MONTREAL,H4L,H4L,27,1,1,1,1, , ,1,1,2,2,2,2,1,2,2,1,1, , , ,3,5,4,4,4,4,0,2,2,1,2,3,3,3,4,3,3,2,2,1,2,1,1,0.81856585972332
812,45.559099,-73.668269,24662575,5514,SAINT-MICHEL,H2C,H2C,9,1,1,1,5, , ,4,3,1,2,2,1,1,2,2,1,1, , , ,1,1,3,1,4,6,0,2,3,1,1,2,2,1,1,2,1,2,2,1,1,1,3,2.30148156975812
813,45.465833,-73.614304,24662159,5515,MONTREAL,H4A2C3,H4A,11,1,1,2, , , , , , , , , , , , , , ,99, , ,4,4,1,4,4,2,0,1,9,2,1,2,2,4,3,1,3,2,1,2,1,2, ,0.71318334403313
814,45.463503,-73.582921,24661047,5539,MONTREAL,H4E1G2,H4E,5,1,1,2, , , , , , , , , , , , , , ,1, , ,1,1,3,4,3,1, ,2,3,2,1,2,2,1,1,2,3,1,2,2,1,2, ,2.16279574167529
815,45.543811,-73.62517,24660472,5543,MONTREAL,H2R1C3,H2R,6,1,1,1,5,1, ,3,1,1,2,2,2,2,2,2,1,2, , , ,1,1,1,2,4,1, ,2,2,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2.30148156975812
816,45.472984,-73.659324,24660854,5546,COTE SAINT-LUC,H4W2W2,H4W,18,1,1,1,2, , ,4,4,2,2,2,2,1,2,2,9,2, , , ,4,1,4,4,4,3,0,1,9,1,1,3,3,4,1,3,3,2,1,1,1,1,3,0.5614779907308399
817,45.543406,-73.665645,24660509,5552,MONTREAL,H3L3A2,H3L,9,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,2,1,4,1, ,2,2,2,1,2,2,4,3,1,1,2,2,2,1,2, ,0.71318334403313
818,45.544562,-73.693701,24662516,5556,MONTREAL,H3L1L4,H3L,9,1,1,1,5,1, ,4,3,2,2,2,2,3,1,2,1,1, , , ,1,1,4,1,4,5,1,1,9,2,1,2,2,1,1,3,1,2,1,2,1,1,3,2.16279574167529
819,45.555742,-73.631759,24662602,5558,MONTREAL,H2M2L4,H2M,9,1,1,1,1, , ,4,2,2,2,2,2,2,2,2,1,1, , , ,4,4,2,1,4,2,0,1,5,2,1,2,2,4,3,1,1,2,1,2,1,1,3,0.71318334403313
820,45.587605,-73.510149,24660093,5573,MONTREAL,H1L6B3,H1L,13,1,1,1,2, , ,4,1,1,2,2,1,3,1,2,1,1, , , ,3,1,4,1,4,2,0,1,6,1,1,1,1,3,1,3,1,2,1,1,1,1,3,0.81856585972332
821,45.47403,-73.644978,24660766,5606,COTE SAINT-LUC,H4V1G3,H4V,18,1,1,2, , , , , , , , , , , , , , ,2, , ,4,4,4,4,4,1, ,2,1,1,2,3,3,4,3,3,3,2,2,1,2,2, ,0.5614779907308399
822,45.436242,-73.703006,24662218,5625,LACHINE,H8T1V1,H8T,28,1,1,1,2, , ,1,1,2,2,2,2,1,2,2,1,2, , , ,2,1,4,1,4,2,1,1,6,1,1,3,3,2,1,3,1,2,1,1,1,1,1,0.91357010076408
823,45.534087,-73.558677,24661792,5643,MONTREAL,H2K3H4,H2K,16,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,4,4,4,2,1,2,2,1,1,2,2,2,1,3,3,2,2,1,1,2, ,0.91357010076408
824,45.5668543231605,-73.6466943472624,24662643,5672,MONTREAL,H2B,H2B,9,1,1,1,2, , ,3,2,1,2,1,2,4,2,2,1,1, , , ,2,1,4,1,4,2,2,1,6,1,1,2,2,2,1,3,1,2,1,1,1,1,2,0.91357010076408
825,45.515125,-73.550184,24661925,5686,MONTREAL,H2L0A2,H2L,16,1,1,2, , , , , , , , , , , , , , ,97, , ,4,4,4,1,4,1, ,2,3,1,1,2,2,4,3,3,1,2,2,1,1,2, ,0.5614779907308399
826,45.58001,-73.567607,24661696,5699,MONTREAL,H1T3S9,H1T,4,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,1,1,4,5,0,2,2,1,1,2,2,4,3,1,1,2,2,1,1,2, ,0.5614779907308399
827,45.42823,-73.621701,24662174,5719,LASALLE,H8N2J9,H8N,12,1,1,2, , , , , , , , , , , , , , ,5, , ,3,5,2,1,4,1, ,2,9,1,2,3,3,3,4,1,1,2,2,1,2,2, ,0.81856585972332
828,45.525064,-73.670724,24660536,5746,MONTREAL,H4N,H4N,27,1,1,1,2, , ,4,3,1,1,1,2,3,1,1,1,2, , , ,2,1,3,1,4,2,2,1,9,1,2,3,3,2,1,2,1,2,1,1,2,1,3,0.91357010076408
829,45.525075,-73.608029,24661368,5784,MONTREAL,H2V4H4,H2V,1,1,1,2, , , , , , , , , , , , , , ,16,1, ,2,1,4,1,4,1, ,1,9,1,1,2,2,2,1,3,1,2,1,1,1,2, ,0.91357010076408
830,45.476345,-73.823737,24663159,5799,DOLLARD-DES-ORMEAUX,H9G1V3,H9G,19,1,1,2, , , , , , , , , , , , , , ,9, , ,4,4,2,1,4,2,0,1,4,1,2,3,3,4,3,1,1,2,1,1,2,2, ,0.5614779907308399
831,45.465391,-73.622703,24660736,5831,MONTREAL,H4B2T5,H4B,11,1,1,2, , , , , , , , , , , , , , ,4,3, ,3,6,2,3,4,1, ,2,1,1,1,2,2,3,4,1,2,2,2,1,1,2, ,0.81856585972332
832,45.506866,-73.851536,24663023,5832,PIERREFONDS,H8Z3B1,H8Z,25,1,1,1,2, , ,4,1,2,2,2,2,1,1,2,2,1, , , ,1,3,3,2,4,3,0,1,9,1,1,3,3,1,2,2,2,2,1,1,1,1,3,2.30148156975812
833,45.434711,-73.628861,24660886,5841,LASALLE,H8N1W8,H8N,12,1,1,2, , , , , , , , , , , , , , ,4,2, ,1,1,4,4,2,2,1,2,1,1,1,3,3,1,1,3,3,1,2,1,1,2, ,2.30148156975812
834,45.495244,-73.578333,24661105,5882,MONTREAL,H3H,H3H,16,1,1,2, , , , , , , , , , , , , , ,97,1,4,3,1,4,4,4,1, ,2,3,1,1,2,2,3,1,3,3,2,2,1,1,2, ,0.81856585972332
835,45.445803,-73.631114,,5957,MONTREAL,H8N,H8N,12,1,1,2, , , , , , , , , , , , , , ,11,1, ,2,9,4,4,4,2,0,2,9,2,1,3,3,2, ,3,3,2,2,2,1,2, ,0.98007152863766
836,45.450808,-73.797192,24662264,5999,POINTE-CLAIRE,H9R3Y4,H9R,22,1,1,2, , , , , , , , , , , , , , ,1, , ,3,1,4,1,4,2,0,1,5,2,2,3,3,3,1,3,1,2,1,2,2,2, ,0.76672607558491
837,45.560278,-73.595007,24660248,6029,MONTREAL,H2A2W5,H2A,6,1,1,1,2, , ,2,3,2,2,2,1,1,1,2,1,2, , , ,1,1,4,4,3,2,2,1,5,1,1,2,2,1,1,3,3,1,1,1,1,1,1,2.30148156975812
838,45.482914,-73.818449,24662397,6075,DOLLARD-DES-ORMEAUX,H9B2Z7,H9B,19,1,1,1,2, , ,2,1,2,2,2,2,1,1,1,1,1, , , ,4,4,4,4,4,2,0,1,4,1,1,3,3,4,3,3,3,2,1,1,1,1,1,0.5614779907308399
839,45.424884,-73.598617,24660983,6182,LASALLE,H8P3P4,H8P,12,1,1,2, , , , , , , , , , , , , , ,3, , ,3,6,2,1,4,3,0,1,9,2,1,3,3,3,4,1,1,2,1,2,1,2, ,0.76672607558491
840,45.482871,-73.632105,24663201,6233,MONTREAL,H3X2P7,H3X,31,1,1,2, , , , , , , , , , , , , , ,1, , ,1,3,3,1,2,3,0,1,6,2,1,3,3,1,2,2,1,1,1,2,1,2, ,2.16279574167529
841,45.451878,-73.83578,,6246,POINTE-CLAIRE,H9R,H9R,22,1,1,1,2, , ,2,1,2,2,2,2,2,2,2,1,2, , , ,2,1,4,4,4,3,2,1,6,2,1,3,3,2,1,3,3,2,1,2,1,1,1,0.98007152863766
842,45.432521,-73.612438,24662173,6248,LASALLE,H8N2M1,H8N,12,1,1,1,1, , ,4,4,1,2,2,2,2,1,2,1,1, , , ,3,4,4,4,4,2,0,1,4,2,1,3,3,3,3,3,3,2,1,2,1,1,3,0.76672607558491
843,45.487131,-73.802855,24662398,6294,DOLLARD-DES-ORMEAUX,H9B3L8,H9B,19,1,1,1,1, , ,4,1,2,2,2,2,1,2,2,1,2, , , ,4,4,2,3,4,2,0,1,2,2,1,3,3,4,3,1,2,2,1,2,1,1,3,0.71318334403313
844,45.423534,-73.631336,24660953,6317,LASALLE,H8R3Y6,H8R,28,1,1,2, , , , , , , , , , , , , , ,5,4, ,3,4,2,2,4,2,0,1,3,1,1,3,3,3,3,1,2,2,1,1,1,2, ,0.81856585972332
845,45.465206,-73.880296,24663084,6323,PIERREFONDS,H9J2V4,H9J,21,1,1,2, , , , , , , , , , , , , , ,1, , ,3,1,2,2,4,1, ,2,3,1,1,3,3,3,1,1,2,2,2,1,1,2, ,0.81856585972332
846,45.445925,-73.860398,24662293,6372,KIRKLAND,H9J1M7,H9J,21,1,1,1,2,3, ,4,2,1,2,2,2,2,2,2,2,1, , , ,4,4,4,1,4,2,0,1,3,1,1,3,3,4,3,3,1,2,1,1,1,1,3,0.5614779907308399
847,45.454781,-73.782682,24662426,6415,POINTE-CLAIRE,H9R4M1,H9R,22,1,1,2, , , , , , , , , , , , , , ,1, , ,3,2,2,1,4,3,0,1,4,2,2,3,3,3,1,1,1,2,1,2,2,2, ,0.76672607558491
848,45.4792258944702,-73.8439401984215,24662353,6416,DOLLARD-DES-ORMEAUX,H9G,H9G,19,1,1,1,2, , ,4,2,1,2,2,2,1,2,1,1,1, , , ,4,4,3,1,4,2,0,1,6,2,1,3,3,4,3,2,1,2,1,2,1,1,3,0.71318334403313
849,45.457367,-73.786854,24662424,6455,POINTE-CLAIRE,H9R4J5,H9R,22,1,1,2, , , , , , , , , , , , , , ,97, , ,3,1,4,4,4,2,0,1,9,1,1,3,3,3,1,3,3,2,1,1,1,2, ,0.81856585972332
850,45.494444,-73.853024,24663053,6467,PIERREFONDS,H8Z3C2,H8Z,25,1,1,2, , , , , , , , , , , , , , ,5, , ,4,4,4,4,4,1, ,2,2,1,1,3,3,4,3,3,3,2,2,1,1,2, ,0.5614779907308399
851,45.479737,-73.658648,24663412,6485,MONTREAL,H4W,H4W,18,1,1,2, , , , , , , , , , , , , , ,97, , ,4,4,4,1,4,1, ,2,4,2,1,3,3,4,3,3,1,2,2,2,1,2, ,0.71318334403313
852,45.537675,-73.666653,24660513,6488,MONTREAL,H4N3E4,H4N,27,1,1,1,2, , ,4,1,2,2,2,2,1,2,2,1,1, , , ,3,6,4,4,4,2,1,1,9,2,2,3,3,3,4,3,3,2,1,2,2,1,3,0.76672607558491
853,45.440119,-73.679957,24662197,6491,LACHINE,H8S3R4,H8S,28,1,1,1,2, , ,4,2,2,2,2,2,2,2,2,1,1, , , ,4,6,1,3,4,4,0,1,2,2,1,3,3,4,4,1,2,2,1,2,1,1,3,0.71318334403313
854,45.507756,-73.789796,24662996,6509,PIERREFONDS,H8Y2E3,H8Y,25,1,1,1,2, , ,4,3,2,2,2,2,1,2,1,1,2, , , ,2,1,4,1,3,2,2,1,6,2,1,3,3,2,1,3,1,1,1,2,1,1,3,0.98007152863766
855,45.454467,-73.865089,24663178,6596,KIRKLAND,H9J1K8,H9J,21,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,2,1,4,3,0,1,9,1,2,3,3,4,3,1,1,2,1,1,2,2, ,0.5614779907308399
856,45.430461,-73.643655,24660919,6628,LASALLE,H8R3E9,H8R,28,1,1,2, , , , , , , , , , , , , , ,4, , ,1,1,3,2,3,1, ,2,4,1,1,3,3,1,1,2,2,1,2,1,1,2, ,2.30148156975812
857,45.437391,-73.705501,24662219,6651,LACHINE,H8T2L7,H8T,28,1,1,2, , , , , , , , , , , , , , ,99, , ,1,1,4,2,4,1, ,2,9,2,1,3,3,1,1,3,2,2,2,2,1,2, ,2.16279574167529
858,45.505012,-73.798948,24663008,6652,ROXBORO,H8Y2N5,H8Y,25,1,1,1,2, , ,4,4,2,2,2,2,1,1,2,1,1, , , ,3,4,3,3,4,1, ,1,3,1,2,3,3,3,3,2,2,2,1,1,2,1,3,0.81856585972332
859,45.49916,-73.838852,24663027,6729,PIERREFONDS,H9A2S2,H9A,19,1,1,2, , , , , , , , , , , , , , ,3, , ,4,1,4,2,4,2,0,1,6,1,1,3,3,4,1,3,2,2,1,1,1,2, ,0.5614779907308399
860,45.433528,-73.871963,24663101,6773,BEACONSFIELD,H9W2J3,H9W,30,1,1,2, , , , , , , , , , , , , , ,4, , ,3,4,2,2,4,1, ,2,2,1,1,3,3,3,3,1,2,2,2,1,1,2, ,0.81856585972332
861,45.49725,-73.680293,24663300,6817,SAINT-LAURENT,H4M0A4,H4M,27,1,1,2, , , , , , , , , , , , , , ,2, , ,3,1,4,4,2,4,2,1,2,1,1,3,3,3,1,3,3,1,1,1,1,2, ,0.81856585972332
862,45.451132,-73.884605,24663095,6853,KIRKLAND,H9J4B1,H9J,21,1,1,1,2, , ,2,1,2,2,2,2,1,2,2,2,1, , , ,1,3,2,1,4,3,1,1,6,2,1,3,3,1,2,1,1,2,1,2,1,1,1,2.16279574167529
863,45.497744,-73.872524,24663059,6894,L'ILE-BIZARD,H9C2L8,H9C,26,1,1,1,2, , ,2,1,2,2,2,2,1,1,1,1,2, , , ,3,4,3,1,4,2,0,1,4,1,1,3,3,3,3,2,1,2,1,1,1,1,1,0.81856585972332
864,45.476116,-73.837971,24662355,6970,DOLLARD-DES-ORMEAUX,H9G2L6,H9G,19,1,1,2, , , , , , , , , , , , , , ,15, , ,4,4,2,1,4,1, ,2,2,2,2,3,3,4,3,1,1,2,2,2,2,2, ,0.71318334403313
865,45.514272,-73.830806,24663020,6973,PIERREFONDS,H8Z0A4,H8Z,25,1,1,2, , , , , , , , , , , , , , ,4, , ,1,1,3,4,4,2,0,1,4,1,1,3,3,1,1,2,3,2,1,1,1,2, ,2.30148156975812
866,45.434234,-73.687447,24662193,7148,LACHINE,H8S2P1,H8S,28,1,1,2, , , , , , , , , , , , , , ,1,4, ,3,1,2,1,4,2,0,2,3,1,1,3,3,3,1,1,1,2,2,1,1,2, ,0.81856585972332
867,45.44445,-73.852395,24662302,7179,BEACONSFIELD,H9W1A7,H9W,30,1,1,1,1, , ,3,3,2,2,2,2,1,2,2,1,2, , , ,3,4,4,2,4,4,0,1,3,2,1,3,3,3,3,3,2,2,1,2,1,1,2,0.76672607558491
868,45.501119,-73.809535,24663006,7202,ROXBORO,H8Y3A3,H8Y,25,1,1,2, , , , , , , , , , , , , , ,1,18, ,3,1,4,2,4,3,0,1,6,2,1,3,3,3,1,3,2,2,1,2,1,2, ,0.76672607558491
869,45.440687,-73.68834,24662198,7214,LACHINE,H8S4H7,H8S,28,1,1,2, , , , , , , , , , , , , , ,2,3, ,4,4,1,2,4,2,0,1,2,2,1,3,3,4,3,1,2,2,1,2,1,2, ,0.71318334403313
870,45.503959,-73.754003,24662987,7249,ROXBORO,H8Y,H8Y,25,1,1,2, , , , , , , , , , , , , , ,5,4, ,3,4,4,1,4,1, ,2,3,2,2,3,3,3,3,3,1,2,2,2,2,2, ,0.76672607558491
871,45.435071,-73.84722,24662306,7271,SAINTE-GENEVIEVE,H9H,H9H,26,1,1,1,1,2, ,1,1,2,2,2,2,1,2,2,1,1, , , ,2,1,2,1,4,1, ,1,3,2,1,3,3,2,1,1,1,2,1,2,1,1,1,0.98007152863766
872,45.499193,-73.697489,24662444,7296,SAINT-LAURENT,H4M2W2,H4M,27,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,3,4,4,2,0,9,9,1,1,3,3,4,3,2,3,2, ,1,1,2, ,0.5614779907308399
873,45.492407,-73.87174,24663061,7325,L'ILE-BIZARD,H9C1Y6,H9C,26,1,1,2, , , , , , , , , , , , , , ,1, , ,3,5,4,1,4,2,1,1,2,2,2,3,3,3,4,3,1,2,1,2,2,2, ,0.76672607558491
874,45.451398,-73.838055,24662289,7370,KIRKLAND,H9H3L5,H9H,26,1,1,1,2, , ,4,2,2,2,2,2,2,2,2,1,1, , , ,3,1,3,2,4,3,0,1,4,2,1,3,3,3,1,2,2,2,1,2,1,1,3,0.76672607558491
875,45.533141,-73.677302,24663252,7374,MONTREAL,H4N2V4,H4N,27,1,1,2, , , , , , , , , , , , , , ,4,7, ,1,3,2,1,4,3,2,2,9,1,1,3,3,1,2,1,1,2,2,1,1,2, ,2.30148156975812
876,45.438942,-73.663464,24663389,7534,LACHINE,H8S,H8S,28,1,1,2, , , , , , , , , , , , , , ,17,8, ,3,1,3,1,4,1, ,2,3,2,1,3,3,3,1,2,1,2,2,2,1,2, ,0.76672607558491
877,45.493598,-73.807989,24662394,7625,PIERREFONDS,H9B,H9B,19,1,1,2, , , , , , , , , , , , , , ,3,1, ,4,4,2,4,4,1, ,2,9,2,2,3,3,4,3,1,3,2,2,2,2,2, ,0.71318334403313
878,45.435071,-73.84722,24662306,7705,PIERREFONDS,H9H,H9H,26,1,1,1,2, , ,3,2,2,2,2,2,1,1,2,1,1, , , ,3,1,2,1,4,3,0,1,2,2,1,3,3,3,1,1,1,2,1,2,1,1,2,0.76672607558491
879,45.501437,-73.695769,24662463,7725,SAINT-LAURENT,H4M2W7,H4M,27,1,1,2, , , , , , , , , , , , , , ,3, , ,3,4,4,4,3,4,0,1,2,2,1,3,3,3,3,3,3,1,1,2,1,2, ,0.76672607558491
880,45.435669,-73.614125,24662173,7811,LASALLE,H8N1C9,H8N,12,1,1,2, , , , , , , , , , , , , , ,6, , ,4,4,1,2,4,1, ,1,9,2,1,3,3,4,3,1,2,2,1,2,1,2, ,0.71318334403313
881,45.474793,-73.866006,24662339,7943,PIERREFONDS,H9H2V2,H9H,26,1,1,1,3, , ,4,4,2,2,2,1,1,1,2,1,1, , , ,4,6,1,1,4,2,0,1,1,2,1,3,3,4,4,1,1,2,1,2,1,1,3,0.71318334403313
